m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,zacks_sector_code,zacks_x_ind_code,zacks_metrics_ind_code,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
DD,DD,DU PONT (EI) DE,E.I. du Pont de Nemours and Company,NYSE,USD,2016-09-30,Q,,2016,3,2016,3,F,10-Q,201603,6,34,10,12,0000030554,3,2820,2016-10-25,2016-10-25,DE,974 Centre Road,WILMINGTON,DE,19805,3027741000,302-774-7321,974 Centre Road,WILMINGTON,DE,19805,UNITED STATES,X1,,,,,,,,,www.dupont.com,,869342000,2016-10-17,,,,,,,,,,,2017-11-06,4646.0,2997.0,1649.0,,,,378.0,,970.0,,,-172.0,4517.0,129.0,93.0,,,172.0,,,,,,,,,,,,-15.0,-280.0,-151.0,-85.0,-66.0,,,,,-66.0,72.0,6.0,,,6.0,4.0,2.0,,2.0,-0.08,0.08,,,0.0069,0.0023,,-0.08,0.08,,,0.0068,0.0023,,0.0,,,21.0,202.8212,409.0,129.0,2016-10-25,5532.0,,,7073.0,5168.0,525.0,,,,,18298.0,24549.0,14895.0,9654.0,,,687.0,,,,8054.0,,4466.0,,,1322.0,24183.0,42481.0,,2627.0,,,,3132.0,3242.0,,109.0,,,,,9110.0,8114.0,,,376.0,,,,,14927.0,23417.0,32527.0,237.0,287.0,11214.0,15407.0,,6727.0,-10667.0,,,9717.0,9954.0,42481.0,869.315,,1900.0,2017-11-06,2262.0,979.0,-91.0,888.0,,,,,,-4598.0,-4598.0,421.0,-1027.0,-519.0,,,-168.0,-2.0,-170.0,-386.0,-1075.0,-48.0,2624.0,2576.0,-298.0,,-298.0,-1004.0,-44.0,1230.0,24.0,-19.0,-867.0,5228.0,4361.0,,-1004.0,,280.0,,433.0,-12.0,-335.0,,-335.0,874.292,879.391,0.0023,0.0023
DD,DD,DU PONT (EI) DE,E.I. du Pont de Nemours and Company,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,F,10-Q,201604,6,34,10,12,0000030554,3,2820,2017-02-02,2017-02-02,DE,974 Centre Road,WILMINGTON,DE,19805,3027741000,302-774-7321,974 Centre Road,WILMINGTON,DE,19805,UNITED STATES,X1,,46000,,46000,,59000,PricewaterhouseCoopers LLP,Fair,www.dupont.com,,864574000,2017-01-31,E. D. Breen,"Chairman of the Board, Chief Executive Officer and Director",Nicholas C. Fanandakis,Executive Vice President and Chief Financial Officer,L. Andreotti,Director,R. A. Brown,Director,A. M. Cutler,Director,2017-02-02,5482.0,3240.0,2242.0,,,,413.0,,1010.0,,,99.0,4564.0,918.0,92.0,,,,,,,,,,,,,,,-550.0,-470.0,448.0,117.0,331.0,,,,,331.0,-68.0,263.0,,,263.0,-2.0,265.0,7.0,258.0,0.37,-0.08,,,0.3063,0.3086,,0.38,-0.08,,,0.3031,0.3053,,0.326,,,276.0,62.1787,1197.0,918.0,2017-11-06,5910.0,,,4959.0,5350.0,,,,,1294.0,17513.0,,,8851.0,,,649.0,,,,7833.0,,3308.0,,,1810.0,22451.0,39964.0,,3678.0,,,,4650.0,429.0,,101.0,,,,74.0,8932.0,8107.0,,,425.0,,,,,12304.0,20836.0,29768.0,237.0,285.0,11190.0,14924.0,,6727.0,-9911.0,,,9959.0,10196.0,39964.0,863.003,23.0,2363.0,2017-02-02,2525.0,1258.0,283.0,1541.0,-270.0,-54.0,-704.0,-104.0,,,-1132.0,366.0,3300.0,-1019.0,,316.0,-452.0,-19.0,-471.0,-340.0,-1514.0,-627.0,387.0,-240.0,-735.0,,-735.0,-1335.0,-18.0,-2328.0,-153.0,,-695.0,5300.0,4605.0,,-1335.0,,279.0,,4327.0,-500.0,-331.0,,-331.0,872.56,877.036,0.3077,0.2977
DD,DD,DU PONT (EI) DE,E.I. du Pont de Nemours and Company,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,F,10-Q,201701,6,34,10,12,0000030554,3,2820,2017-04-25,2017-04-25,DE,974 Centre Road,WILMINGTON,DE,19805,3027741000,302-774-7321,974 Centre Road,WILMINGTON,DE,19805,UNITED STATES,X1,,,,,,,,,www.dupont.com,,867032000,2017-04-17,,,,,,,,,,,2017-04-25,7743.0,4371.0,3372.0,,,,416.0,,1260.0,,,102.0,5945.0,1798.0,84.0,,,,,,,,,,,,,,,-152.0,-236.0,1562.0,224.0,1338.0,,,,,1338.0,-217.0,1121.0,,,1121.0,8.0,1113.0,,1113.0,1.53,-0.25,,,1.2937,1.2845,,1.52,-0.25,,,1.2869,1.2777,,-6.7246,,,1562.0,1338.0,2079.0,1798.0,2017-04-25,5917.0,,,7272.0,5287.0,574.0,,,,,19050.0,24078.0,14994.0,9084.0,,,687.0,,,,7796.0,,3382.0,,,1851.0,22800.0,41850.0,,3038.0,,,,4308.0,2279.0,,185.0,,,,,9810.0,8099.0,,,395.0,,,,,11911.0,20405.0,30215.0,237.0,286.0,11354.0,15704.0,,6727.0,-9423.0,,,11398.0,11635.0,41850.0,866.896,,3839.0,2017-04-25,1121.0,281.0,-46.0,235.0,,,,,,-3058.0,-3058.0,78.0,-1624.0,-330.0,,283.0,-1205.0,-22.0,-1227.0,-61.0,-1335.0,163.0,1681.0,1844.0,160.0,,160.0,-331.0,-32.0,1641.0,60.0,,-1258.0,4605.0,3347.0,,-331.0,,281.0,,-1624.0,-330.0,-331.0,,-331.0,866.516,871.083,1.28,1.27
DD,DD,DU PONT (EI) DE,E.I. du Pont de Nemours and Company,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,F,10-Q,201702,6,34,10,12,0000030554,3,2820,2017-07-25,2017-07-25,DE,974 Centre Road,WILMINGTON,DE,19805,3027741000,302-774-7321,974 Centre Road,WILMINGTON,DE,19805,UNITED STATES,X1,,,,,,,,,www.dupont.com,,867806000,2017-07-17,,,,,,,,,,,2017-07-25,7424.0,4192.0,3232.0,,,,441.0,,1348.0,,,-197.0,6178.0,1246.0,99.0,,,,,,,,,,,,,,,-160.0,-259.0,987.0,128.0,859.0,,,,,859.0,10.0,869.0,,,869.0,7.0,862.0,3.0,859.0,0.98,0.01,,,1.0006,0.9925,,0.97,0.01,,,0.9957,0.9877,,5.0225,,,987.0,859.0,1535.0,1246.0,2017-07-25,6228.0,,,8562.0,4856.0,476.0,,,,,20122.0,24253.0,15294.0,8959.0,,,698.0,,,,7855.0,,2841.0,,,2731.0,23084.0,43206.0,,2756.0,,,,4060.0,3473.0,,153.0,,,,,10442.0,10086.0,,,366.0,,,,,9718.0,20170.0,30612.0,237.0,286.0,11424.0,16233.0,,6727.0,-9065.0,,,12357.0,12594.0,43206.0,867.662,,4739.0,2017-07-25,1990.0,570.0,-2698.0,-2128.0,,,,,,-4196.0,-4196.0,279.0,-4055.0,-524.0,,296.0,-1610.0,-22.0,-1632.0,-72.0,-1932.0,2030.0,3011.0,5041.0,203.0,,203.0,-664.0,-49.0,4531.0,105.0,,-1351.0,4605.0,3254.0,,-664.0,,289.0,,-2431.0,-194.0,-333.0,,-333.0,868.481,872.75,0.99,0.99
DD,DD,DU PONT (EI) DE,E.I. du Pont de Nemours and Company,NYSE,USD,2017-09-30,Q,,2017,3,2017,3,F,10-Q,201703,6,34,10,12,0000030554,,2820,2017-11-06,2017-11-06,DE,974 Centre Road,WILMINGTON,DE,19805,3027741000,302-774-7321,974 Centre Road,WILMINGTON,DE,19805,UNITED STATES,X1,,,,,,,,,www.dupont.com,,100,2017-09-30,,,,,,,,,,,2017-11-06,4726.0,3486.0,1240.0,89.0,,,394.0,,1065.0,,,-136.0,5170.0,-444.0,98.0,,,51.0,,,,,,,,,,,,-95.0,-244.0,-688.0,-155.0,-533.0,,,,,-533.0,9.0,-524.0,,,-524.0,3.0,-527.0,,-527.0,-0.6134,0.0104,,,-0.603,-0.6064,,-0.6134,0.0104,,,-0.603,-0.6064,,-3.0851,,,-637.0,-470.5102,364.0,-444.0,2017-11-06,6580.0,,,7898.0,8783.0,,,,,3542.0,26803.0,,,11902.0,,,1675.0,,,,72881.0,,491.0,,,2068.0,89017.0,115820.0,,3694.0,,,,2477.0,5920.0,,134.0,,,,108.0,12333.0,9815.0,,8015.0,9443.0,,,,,1976.0,29249.0,41582.0,239.0,,74706.0,-295.0,,,-572.0,,,73999.0,74238.0,115820.0,,23.0,1357.0,2017-11-06,1466.0,1378.0,-2451.0,-1073.0,,,,,,-5072.0,-5072.0,420.0,-4259.0,-478.0,,-243.0,-457.0,-22.0,-479.0,-247.0,-1447.0,2464.0,4198.0,6662.0,246.0,,246.0,-992.0,-54.0,5862.0,118.0,-68.0,206.0,8553.0,8759.0,,-992.0,,808.0,,-204.0,46.0,-328.0,,-328.0,868.992,868.992,-0.61,-0.61
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2011-09-30,A,,2011,4,2011,3,F,10-K,2011,2,208,31,9,0001001039,12,7990,2011-11-23,2011-11-23,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,818-560-1000,818-560-1930,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,156000,,156000,,994425,PRICEWATERHOUSECOOPERS LLP,Fair,www.disney.go.com,,1796513000,2011-11-15,"John E. Pepper, Jr.",Chairman,Robert A. Iger,President and Chief Executive Officer,James A. Rasulo,Senior Executive Vice President and Chief Financial Officer,Brent A. Woodford,"Senior Vice President, Planning and Control",Susan E. Arnold,Director,2013-11-20,40893.0,33112.0,7781.0,,,,,,,,,,33167.0,7726.0,343.0,,,,,,,,,,,,585.0,,,75.0,317.0,8043.0,2785.0,5258.0,,,,,5258.0,,5258.0,,,5258.0,451.0,4807.0,,4807.0,2.7998,,,,2.7998,2.5596,2.56,2.7543,,,,2.7543,2.5181,2.52,3.6802,1909.0,1878.0,8043.0,5258.0,9567.0,7726.0,2012-11-21,3185.0,,,6182.0,1595.0,,674.0,1487.0,,634.0,13757.0,35515.0,19572.0,15943.0,3752.0,,2435.0,,,,29266.0,4357.0,,,,2614.0,58367.0,72124.0,,6362.0,,,,,3055.0,,,,,,2671.0,12088.0,10922.0,,,2866.0,,,,,6795.0,20583.0,32671.0,,30296.0,,38375.0,,28656.0,-2630.0,,,39453.0,39453.0,72124.0,1800.0,,10187.0,2013-11-20,5258.0,1841.0,498.0,2339.0,-518.0,-199.0,,-367.0,134.0,143.0,-807.0,204.0,6994.0,-3559.0,,380.0,,,,-107.0,-3286.0,1254.0,393.0,1647.0,-3865.0,,-3865.0,-756.0,-259.0,-3233.0,-12.0,,463.0,2722.0,3185.0,423.0,-756.0,,,,,,,,,1878.0,1909.0,2.56,2.52
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2012-09-30,A,,2012,4,2012,3,F,10-K,2012,2,208,31,9,0001001039,12,4841,2012-11-21,2012-11-21,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,818-560-1000,818-560-1930,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,166000,,166000,,984857,PRICEWATERHOUSECOOPERS LLP,Fair,www.disney.go.com,,1772122000,2012-11-14,Robert A. Iger,Chairman and Chief Executive Officer,James A. Rasulo,Senior Executive Vice President and Chief Financial Officer,Brent A. Woodford,"Senior Vice President, Planning and Control",Susan E. Arnold,Director,John S. Chen,Director,2014-11-19,42278.0,23468.0,18810.0,1987.0,,,,,7960.0,,,,33515.0,8763.0,369.0,,,,,,,,,,,,627.0,,,239.0,497.0,9260.0,3087.0,6173.0,,,,,6173.0,,6173.0,,,6173.0,491.0,5682.0,,5682.0,3.4409,,,,3.4409,3.1672,3.17,3.3955,,,,3.3955,3.1254,3.13,8.3403,1818.0,1794.0,9260.0,6173.0,10750.0,8763.0,2013-11-20,3387.0,,,6540.0,1537.0,,676.0,765.0,,804.0,13709.0,38582.0,20687.0,17895.0,3617.0,,2723.0,,,,30125.0,4541.0,,,,2288.0,61189.0,74898.0,,6393.0,,,,,3614.0,,,,,,2806.0,12813.0,10697.0,,,2251.0,,,,,7179.0,20127.0,32940.0,,31731.0,,42965.0,,31671.0,-3266.0,,,41958.0,41958.0,74898.0,1800.0,,11833.0,2014-11-19,6173.0,1987.0,718.0,2705.0,-108.0,18.0,,-608.0,-242.0,-203.0,-1143.0,231.0,7966.0,-3784.0,,-1088.0,,110.0,110.0,3.0,-4759.0,-43.0,467.0,424.0,-2007.0,,-2007.0,-1076.0,-326.0,-2985.0,-20.0,,202.0,3185.0,3387.0,408.0,-1076.0,,,,,,,,,1794.0,1818.0,3.17,3.13
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2013-09-30,A,,2013,4,2013,3,F,10-K,2013,2,208,31,9,0001001039,12,4841,2013-11-20,2013-11-20,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,818-560-1000,818-560-1930,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,175000,,175000,,956025,PRICEWATERHOUSECOOPERS LLP,Fair,www.disney.com,,1757280000,2013-11-14,Robert A. Iger,Chairman and Chief Executive Officer,James A. Rasulo,Senior Executive Vice President and Chief Financial Officer,Brent A. Woodford,"Senior Vice President, Planning and Control",Susan E. Arnold,Director,John S. Chen,Director,2015-11-25,45041.0,25034.0,20007.0,2192.0,,,,,8365.0,,,,35805.0,9236.0,235.0,,,,,,,,,,,,688.0,,,-69.0,384.0,9620.0,2984.0,6636.0,,,,,6636.0,,6636.0,,,6636.0,500.0,6136.0,,6136.0,3.7031,,,,3.7031,3.4241,3.42,3.6602,,,,3.6602,3.3844,3.38,-8.0596,1813.0,1792.0,9620.0,6636.0,11428.0,9236.0,2014-11-19,3931.0,,,6967.0,1487.0,,634.0,485.0,,605.0,14109.0,41192.0,22459.0,18733.0,3647.0,,2849.0,,,,34694.0,4783.0,,,,2426.0,67132.0,81241.0,,6803.0,,,,,1512.0,,,,,,3389.0,11704.0,12776.0,,,4050.0,,,,,4561.0,21387.0,33091.0,,33440.0,,47758.0,,34582.0,-1187.0,,,48150.0,48150.0,81241.0,1800.0,,13456.0,2015-11-25,6636.0,2192.0,175.0,2367.0,-374.0,51.0,,367.0,89.0,-79.0,54.0,395.0,9452.0,-2796.0,,-2443.0,,479.0,479.0,84.0,-4676.0,2429.0,-2050.0,379.0,-3500.0,,-3500.0,-1324.0,231.0,-4214.0,-18.0,,544.0,3387.0,3931.0,402.0,-1324.0,,,,,,,,,1792.0,1813.0,3.42,3.38
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2014-09-30,A,,2014,4,2014,3,F,10-K,2014,2,208,31,9,0001001039,12,4841,2014-11-19,2014-11-19,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,818-560-1000,,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,180000,,180000,,958420,PRICEWATERHOUSECOOPERS LLP,Fair,www.thewaltdisneycompany.com,,1695711000,2014-11-13,Robert A. Iger,Chairman and Chief Executive Officer,James A. Rasulo,Senior Executive Vice President and Chief Financial Officer,Brent A. Woodford,"Senior Vice President, Planning and Control",Susan E. Arnold,Director,John S. Chen,Director,2016-11-23,48813.0,26420.0,22393.0,2288.0,,,,,8565.0,,,,37413.0,11400.0,-23.0,,,,,,,,,,,,854.0,,,-31.0,846.0,12246.0,4242.0,8004.0,,,,,8004.0,,8004.0,,,8004.0,503.0,7501.0,,7501.0,4.6,,,,4.6,4.3109,4.31,4.5503,,,,4.5503,4.2644,4.26,-7.6597,1759.0,1740.0,12246.0,8004.0,13688.0,11400.0,2015-11-25,3421.0,,,7822.0,1574.0,,1061.0,497.0,,794.0,15169.0,42263.0,23722.0,18541.0,4791.0,,2696.0,,,,35315.0,5325.0,,,,2304.0,68972.0,84141.0,,7595.0,,,,,2164.0,,,,,,3533.0,13292.0,12631.0,,,4098.0,,,,,5942.0,22671.0,35963.0,,34301.0,,53734.0,,41109.0,-1968.0,,,48178.0,48178.0,84141.0,1700.0,,12863.0,2016-11-23,8004.0,2288.0,490.0,2778.0,-480.0,-81.0,,536.0,-96.0,-1115.0,-1236.0,234.0,9780.0,-3311.0,,-402.0,,395.0,395.0,-27.0,-3345.0,583.0,50.0,633.0,-6123.0,,-6123.0,-1508.0,288.0,-6710.0,-235.0,,-510.0,3931.0,3421.0,408.0,-1508.0,,,,,,,,,1740.0,1759.0,4.31,4.26
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2015-09-30,A,,2015,4,2015,3,F,10-K,2015,2,208,31,9,0001001039,12,4841,2015-11-25,2015-11-25,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,8185601000,,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,185000,,185000,,903854,PRICEWATERHOUSECOOPERS LLP,Fair,www.thewaltdisneycompany.com,,1653178000,2015-11-18,Robert A. Iger,Chairman and Chief Executive Officer,Christine M. McCarthy,Senior Executive Vice President and Chief Financial Officer,Brent A. Woodford,"Executive Vice President-Controllership, Financial Planning and Tax",Susan E. Arnold,Director,John S. Chen,Director,2016-11-23,52465.0,28364.0,24101.0,2354.0,,,,,8523.0,,,,39294.0,13171.0,117.0,,,,,,,,,,,,814.0,,,,697.0,13868.0,5016.0,8852.0,,,,,8852.0,,8852.0,,,8852.0,470.0,8382.0,,8382.0,5.2255,,,,5.2255,4.9481,4.95,5.1796,,,,5.1796,4.9046,4.9,-7.8994,1709.0,1694.0,13868.0,8852.0,15525.0,13171.0,2016-11-23,4269.0,,,8019.0,1571.0,,1170.0,767.0,,962.0,16758.0,42745.0,24844.0,17901.0,7278.0,,2643.0,,,,34998.0,6183.0,,,,2421.0,71424.0,88182.0,,7844.0,,,,,4563.0,,,,,,3927.0,16334.0,12773.0,,,4051.0,,,,,6369.0,23193.0,39527.0,,35122.0,,59028.0,,47204.0,-2421.0,,,48655.0,48655.0,88182.0,1600.0,,13657.0,2016-11-23,8852.0,2354.0,155.0,2509.0,-211.0,1.0,,-49.0,354.0,-888.0,-793.0,341.0,10909.0,-4265.0,,,,166.0,166.0,-146.0,-4245.0,329.0,2376.0,2705.0,-5766.0,,-5766.0,-3063.0,610.0,-5514.0,-302.0,,848.0,3421.0,4269.0,410.0,-3063.0,,,,,,,,,1694.0,1709.0,4.95,4.9
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2016-09-30,A,,2016,4,2016,3,F,10-K,2016,2,208,31,9,0001001039,12,4841,2016-11-23,2016-11-23,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,818-560-1000,,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,195000,,195000,,890200,PRICEWATERHOUSECOOPERS LLP,Fair,www.thewaltdisneycompany.com,,1591461000,2016-11-16,Robert A. Iger,Chairman and Chief Executive Officer,Christine M. McCarthy,Senior Executive Vice President and Chief Financial Officer,Brent A. Woodford,"Executive Vice President-Controllership, Financial Planning and Tax",Susan E. Arnold,Director,John S. Chen,Director,2016-11-23,55632.0,29993.0,25639.0,2527.0,,,,,8754.0,,,,41430.0,14202.0,260.0,,,,,,,,,,,,926.0,,,,666.0,14868.0,5078.0,9790.0,,,,,9790.0,,9790.0,,,9790.0,399.0,9391.0,,9391.0,6.0098,,,,6.0098,5.7649,5.76,5.9732,,,,5.9732,5.7297,5.73,0.4697,1639.0,1629.0,14868.0,9790.0,16729.0,14202.0,2016-11-23,4610.0,,,9065.0,1390.0,,1208.0,0.0,,693.0,16966.0,50270.0,26849.0,23421.0,3928.0,,4280.0,,,,34759.0,6339.0,,,,2340.0,75067.0,92033.0,,9130.0,,,,,3687.0,,,,,,4025.0,16842.0,16483.0,,,3679.0,,,,,7706.0,27868.0,44710.0,,35859.0,,66088.0,,54703.0,-3979.0,,,47323.0,47323.0,92033.0,1600.0,,12564.0,2016-11-23,9790.0,2527.0,1454.0,3981.0,-393.0,186.0,,40.0,-598.0,-238.0,-1003.0,445.0,13213.0,-4773.0,,-850.0,,45.0,45.0,-180.0,-5758.0,3860.0,-920.0,2940.0,-7240.0,,-7240.0,-2313.0,-378.0,-6991.0,-123.0,,341.0,4269.0,4610.0,393.0,-2313.0,,,,,,,,,1629.0,1639.0,5.76,5.73
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2017-09-30,A,,2017,4,2017,3,P,PRELIM,2017,2,208,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-09,55137.0,41264.0,13873.0,,,,,,,,,,41362.0,13775.0,385.0,,,,,,,,,,,,320.0,,,78.0,13.0,13788.0,4422.0,9366.0,,,,,9366.0,,9366.0,,,9366.0,386.0,8980.0,,8980.0,5.9732,,,,5.9732,5.727,,5.9354,,,,5.9354,5.6907,,-1.1797,,,13788.0,9366.0,16557.0,13775.0,2017-11-09,4017.0,,,8633.0,1373.0,,1278.0,,,588.0,15889.0,54043.0,29037.0,25006.0,3400.0,,3202.0,,,,38421.0,7481.0,,,,2390.0,79900.0,95789.0,,8855.0,,,,,6172.0,,,,,,4568.0,19595.0,19119.0,,,4480.0,,,1148.0,,6443.0,31190.0,50785.0,,36248.0,,72606.0,,64011.0,-3528.0,,,45004.0,45004.0,95789.0,3200.0,,6583.0,2017-11-09,9366.0,2782.0,877.0,3659.0,107.0,-5.0,,-368.0,208.0,-1127.0,-1185.0,503.0,12343.0,-3623.0,,-417.0,,,,-71.0,-4111.0,2456.0,1247.0,3703.0,-9092.0,,-9092.0,-2445.0,-1125.0,-8959.0,31.0,,-696.0,4760.0,4064.0,364.0,-2445.0,,,,,,,,,1568.0,1578.0,5.73,5.69
DIS,DIS,DISNEY WALT,Walt Disney Company (The),NYSE,USD,2011-03-31,Q,,2011,2,2011,1,F,10-Q,201102,2,208,31,9,0001001039,3,7990,2011-05-10,2011-05-10,DE,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,818-560-1000,818-560-1930,500 SOUTH BUENA VISTA ST,BURBANK,CA,91521,UNITED STATES,X1,,,,,,,,,www.disney.go.com,,1890154000,2011-05-03,,,,,,,,,,,2012-05-08,9077.0,7549.0,1528.0,,,,,,,,,,7549.0,1528.0,83.0,,,,,,,,,,,,123.0,,,,40.0,1568.0,558.0,1010.0,,,,,1010.0,,1010.0,,,1010.0,68.0,942.0,,942.0,0.5319,,,,0.5319,0.4961,0.5,0.5222,,,,0.5222,0.4871,0.49,5.66,1934.0,1899.0,1568.0,1010.0,1984.0,1528.0,2011-05-10,3094.0,,,6075.0,1453.0,,878.0,1051.0,,669.0,13220.0,34832.0,19156.0,15676.0,3222.0,,2499.0,,,,29266.0,4609.0,,,,2096.0,57368.0,70588.0,,5150.0,,,,,4084.0,,,,,,3569.0,12803.0,8688.0,,,2841.0,,,,,5944.0,17473.0,30276.0,,29938.0,,35814.0,,25265.0,-1837.0,,,40312.0,40312.0,70588.0,1855.2,,11046.0,2012-05-08,2344.0,903.0,358.0,1261.0,-21.0,-30.0,,2.0,-280.0,-156.0,-485.0,-52.0,3068.0,-1845.0,,395.0,,,,-106.0,-1556.0,-73.0,470.0,397.0,-584.0,,-584.0,-756.0,-264.0,-1207.0,67.0,,372.0,2722.0,3094.0,212.0,-756.0,,456.0,113.0,1949.0,-632.0,,,,1899.0,1934.0,0.5,0.49
